Symbol,UniprotID,UniprotName,EnsemblID_gene_,EnsemblID_transcript_,EnsemblID_protein_,EntrezID,Name,ShortName,WT_0,WT_0,WT_0,WT_0,WT_0,WT_2,WT_2,WT_2,WT_2,WT_2,WT_4,WT_4,WT_4,WT_4,WT_4,WT_6,WT_6,WT_6,WT_6,WT_6,WT_8,WT_8,WT_8,WT_8,WT_8,WT_12,WT_12,WT_12,WT_12,WT_12,WT_16,WT_16,WT_16,WT_16,WT_16,WT_24,WT_24,WT_24,WT_24,WT_24,ob/ob_0,ob/ob_0,ob/ob_0,ob/ob_0,ob/ob_0,ob/ob_2,ob/ob_2,ob/ob_2,ob/ob_2,ob/ob_2,ob/ob_4,ob/ob_4,ob/ob_4,ob/ob_4,ob/ob_4,ob/ob_6,ob/ob_6,ob/ob_6,ob/ob_6,ob/ob_6,ob/ob_8,ob/ob_8,ob/ob_8,ob/ob_8,ob/ob_8,ob/ob_12,ob/ob_12,ob/ob_12,ob/ob_12,ob/ob_12,ob/ob_16,ob/ob_16,ob/ob_16,ob/ob_16,ob/ob_16,ob/ob_24,ob/ob_24,ob/ob_24,ob/ob_24,ob/ob_24
Rpl4,Q9D8E6,RL4_MOUSE,ENSMUSG00000032399,ENSMUST00000034966,ENSMUSP00000034966,67891,60S ribosomal protein L4,Rpl4,0.908604829479415,0.903728383287838,0.895846286759376,0.766071536469261,1.01236105551653,1.01875429923472,1.00760190870776,0.975352024918724,1.02820078409685,0.862615700209743,0.873642505910683,0.980981881835183,1.02832987877155,0.933636688976609,0.810126775657388,0.891636821564767,0.960424144448511,0.90175180553266,1.01862698832409,1.06857912021457,0.919285764621124,1.10690390577501,1.02335556383716,1.25049528275807,0.884028576260642,0.985811845451366,0.98567946141528,1.22333503504859,1.04910778938585,1.0534076310203,1.24504779050937,1.15678596018338,1.04725670450943,1.10475318400819,1.0261249418951,1.1271135013002,1.00445418816685,0.992253286445716,1.01217372783306,0.868149199145921,0.396996446060284,0.355111448774733,0.42621883757379,0.547315146231717,0.336351034821777,0.54211843808097,0.502363707625233,0.508233852642468,0.837893165401859,0.62760065563779,0.568240125796254,0.509668016093452,0.371319116847367,0.7396314928745,0.495829783260598,0.471107122180485,0.519415775315805,0.779904149155238,0.491016065632592,0.333405095577042,0.524452195269793,0.500717119893982,0.549305429165737,0.436879499620439,0.420920652521983,0.519304332516222,0.676782222237265,0.614912603095345,0.603411519533085,0.424397655783634,0.39231312389612,0.493661761805981,0.497906006745861,0.484892205178049,0.373446844186696,0.536479282856132,0.371199131779597,0.399524639064282,0.464556368757998,0.341768091104121
Cct7,P80313,TCPH_MOUSE,ENSMUSG00000030007,ENSMUST00000032078,ENSMUSP00000032078,12468,T-complex protein 1 subunit eta,Cct7;Ccth,1.00401818270381,0.980306767776501,0.977579992918762,1.12393167820793,1.10168031718836,0.975760435734117,0.990746646251841,0.944900965315334,1.07677642059164,1.08394397786297,1.00266591158599,0.940785042679629,0.880784956354987,0.984052247550067,0.996187305845976,0.975700629743079,0.965515026211828,1.00741454817609,0.979156915158653,0.814409039212179,0.998502460335625,0.941212260229417,0.822191041330773,0.962047128466026,1.12807983018738,0.938744722711582,0.790885940023328,0.923905531321991,0.73164993550843,0.79897549596271,0.78819793720075,0.882042452104557,0.811752563306141,0.894267894618663,0.77160518406669,0.874155084098872,0.818290743227807,0.767005735486787,0.856346798468692,0.857868099831895,0.939861101888407,0.900396358628603,0.975165514387184,0.947518589373718,0.912692777757685,0.857278207072435,0.921263962226525,1.04714367445713,0.947254429845712,0.91462846182768,0.879577909845002,0.86237566801433,0.954793932662548,0.948106306970396,0.909289262207975,0.846274331030276,0.928704974563017,0.874096461035246,0.888859701386274,0.966033403203171,0.879818389188931,0.960689698813516,0.980031693402493,1.1081403040217,0.981946243165922,0.96159101728063,0.874516475837199,0.994264783064107,0.864434623071202,0.860102212882717,0.932948895323144,0.921288721494571,0.903170759529765,0.888890146886661,0.944080991825718,0.8143264136092,0.923230864405913,0.962394605200763,0.944942337647763,0.879825968780493
Taldo1,Q93092,TALDO_MOUSE,ENSMUSG00000025503,ENSMUST00000026576,ENSMUSP00000026576,21351,Transaldolase,Taldo1;Tal;Taldo,1.24896486108149,1.21347896976135,1.21994854718723,1.70898480244527,1.50878937964003,1.22106207493335,1.32981784420953,1.62871541285277,1.67275124875276,1.71039658749512,1.40619174965529,1.34281885336253,1.41566476432865,1.76940285245536,1.78867161609151,1.48494165384562,1.48527059624045,2.00601828128581,1.91979061813382,2.00591970785796,1.62916240210902,1.61325035848654,1.47181391903766,2.00617842272613,1.97678529257183,1.67542321846493,1.58071244216496,1.79877211880792,1.29456292543216,2.15132507500466,1.79931160239399,1.55652821738761,1.37324989135428,1.82692488702259,1.80128705869301,1.38141473005329,1.56147086253667,1.56730896052327,1.68940182712081,1.69417647797642,1.84992636414491,1.72013231091351,1.83558481565892,2.4405143161986,2.22817371183561,1.84207497213516,1.93376094425565,2.14361314934418,1.67600377449737,2.37794359176459,1.54752559790312,1.56301298729681,1.9375333358659,2.81562621738721,2.96908871266836,2.10120162225763,2.25922636638229,3.02169266619816,1.73255791460525,2.73510757894234,2.35750124910083,1.80185876394068,2.38492625665494,2.26354697300527,2.2478272887085,2.35371398307616,2.22140968401509,2.50034149465175,3.05917972182615,2.2426656855287,2.34107021271907,2.19721756156537,2.73626162379086,2.09004617283173,2.1890982383423,2.41075509999523,2.21921367765219,2.52181185270649,1.98590985299231,2.15575905423783
Esd,Q9R0P3,ESTD_MOUSE,ENSMUSG00000021996,ENSMUST00000022573,ENSMUSP00000022573,13885,S-formylglutathione hydrolase,Es10;Esd;Sid478,0.853609320310196,0.722451933216897,0.750775200941865,0.227257571118984,0.645822872445814,0.813672742828798,0.587766672016221,0.64234353252935,0.471640474493942,0.405038585790268,0.807898985393999,0.689048299789816,0.641299235493758,0.551553212721114,0.546056226415022,0.684709741025796,0.580258551899316,0.440579855934978,0.543541988318065,0.707766218131355,0.656324826176243,0.75191546809167,0.522304223895481,0.394721842268379,0.461043071479033,0.400489844388246,0.5627897753224,0.366313913117471,0.495830250743797,0.44210418645297,0.328065005698747,0.301643296357847,0.359333917553101,0.358161451442061,0.401076660775331,0.623703378038695,0.232595375714057,0.47519423622814,0.2391482750272,0.4826074243869,0.871507381213699,0.808932613146403,0.857690750649643,0.728263201801532,0.645804044571999,0.923878602830251,0.670555485881257,0.691140000024011,0.727140546511434,0.552842688725537,0.734142099028565,0.64143472897967,0.923155453628842,0.716968052049926,0.579135731954971,0.999168726489952,0.709520065072889,0.547169811315681,0.499843652080159,0.565953128441215,0.981406287040902,0.60817243800522,0.922021395410568,0.520426639635669,0.537153898016748,0.620533908109,0.806210848193107,0.489306497169142,0.617126345922726,0.419716779388711,0.705148860690731,0.39716418082859,0.411343327758175,0.524249654485853,0.417118086238146,0.686821036640773,0.812709578520747,0.663463156273303,0.611243727153369,0.610343966411738
G3bp2,P97379,G3BP2_MOUSE,ENSMUSG00000029405,ENSMUST00000169094;ENSMUST00000113127;ENSMUST00000202258;ENSMUST00000164378;ENSMUST00000167918,ENSMUSP00000108752;ENSMUSP00000128353;ENSMUSP00000132469;ENSMUSP00000128244;ENSMUSP00000144456,23881,Ras GTPase-activating protein-binding protein 2,G3bp2;B;A,0.643991812927095,NaN,NaN,NaN,NaN,NaN,0.717620451156199,0.478160704855528,0.670358914522127,NaN,NaN,NaN,0.688576090800272,NaN,NaN,0.705499066993282,NaN,0.619360822956654,NaN,NaN,NaN,0.548257470155526,NaN,NaN,0.612416395068657,0.636225637061234,NaN,0.790809933470608,0.63552651055512,0.628374323752478,NaN,NaN,0.676895816989915,0.628503972779733,0.7714112280605,NaN,NaN,NaN,0.717961575588425,0.609402816695824,NaN,0.971922571884392,NaN,NaN,NaN,NaN,0.690063275662296,NaN,0.983527336437601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.829302381120683,NaN,NaN,NaN,NaN,NaN,NaN,1.1773143877747,1.04524013782993,0.877566790932943,0.69887885427024,0.946468060026736,NaN,NaN
Acadm,P45952,ACADM_MOUSE,ENSMUSG00000062908,ENSMUST00000072697,ENSMUSP00000072483,11364,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",FAD;Acadm,1.66121444477379,1.57484745727682,1.76400146920463,1.77787709644965,1.73102171753732,1.57947717493722,1.5051356541824,1.81662450525539,1.56360944926694,1.66665793685819,1.68007078745487,1.75465592953283,1.55288759465431,1.74457300424428,1.76014500388938,1.94899051345342,1.75594537545727,1.88078104935163,1.6889057501559,1.93291754250045,1.76279375458571,1.87374701485249,1.69032001981166,1.87541541290349,1.91883565669879,1.95261797984621,2.06698499596372,1.94737517394936,2.03737463859606,2.14499606902885,1.94224056648075,2.24713140992039,2.1470213070661,2.02718183000776,1.97042919059579,2.17814017505036,1.99713963866743,1.9953001382944,2.35074027509795,2.19595027603308,2.44070331565517,2.35734460164854,2.36066700878163,2.7825772258443,2.75814785897124,2.49631266749852,2.26071334152259,2.55533457101523,2.05654711655416,2.91142195745801,2.66618417995501,2.76172367419094,2.50910413807036,2.83354966789228,2.48756765416224,2.54000580191372,2.27975834021815,2.72879583424374,2.69771354899906,2.33638274092604,2.64432249101239,2.2844253309018,2.68694996098281,2.51270429539842,3.06083679342318,2.3809201668299,2.68601070447183,2.59156759958877,2.61948391129831,2.66326598629351,2.83747228572357,2.79803926949638,2.94790632903496,3.0206203338118,3.04853495503051,2.52058955560266,2.65750193544528,2.7246865824562,2.2892227298318,2.74655329554606
Hsd17b12,O70503,DHB12_MOUSE,ENSMUSG00000027195,ENSMUST00000028619,ENSMUSP00000028619,56348,Very-long-chain 3-oxoacyl-CoA reductase,2;Kik1;Hsd17b12;1,0.965655591880836,0.875804102119825,0.904351130946628,0.983423449486408,0.854712752306967,0.942218288766394,0.869679623563861,0.888135106988313,0.821074927686892,0.933795557207871,0.927132471253664,0.799275067096934,0.857230667252179,0.805147228104147,0.825898750020205,0.808533970912805,0.824033185381383,0.931716315862387,0.829916968101796,0.94387945961073,0.816513142975277,0.861399925168515,0.722101152630161,0.820660526851494,0.849955610887961,0.753265009499875,0.726258367961075,0.745535187593321,0.651046195817117,0.740321339728091,0.609470706082022,0.645074113695719,0.548514831311523,0.673848926857932,0.613291095421603,0.712567638447154,0.646185855276073,0.722109152312258,0.677989333196596,0.781432314839848,1.25095268998135,0.891892738427349,1.01094183430182,1.08500801135182,0.89962750454887,1.24593980357569,1.13171238940047,1.1167192131904,0.958778955040621,1.22058517209156,0.658002065917146,0.605007223609342,0.872100981127723,1.44834112773327,1.29195699045752,1.22484007065684,1.30010072253624,1.23655490147842,0.788523290580669,1.21780958205875,1.06662501089472,0.854770904084307,1.3297599299572,0.982054513335495,0.771093665795877,1.05686654847516,1.23499599449106,1.21082248798719,0.962288892039018,1.09777428656148,0.882430604044702,0.864173495012721,0.794979084614815,0.826311513677212,0.829523502765789,0.966832642624755,0.815644280035318,1.15644731185106,0.800062115928167,0.669776021827407
Vps45,P97390,VPS45_MOUSE,ENSMUSG00000015747,ENSMUST00000015891,ENSMUSP00000015891,22365,Vacuolar protein sorting-associated protein 45,Vps45a;Vps45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29944010182588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Abcc6,Q9R1S7,MRP6_MOUSE,ENSMUSG00000030834,ENSMUST00000002850,ENSMUSP00000002850,27421,ATP-binding cassette sub-family C member 6,Abcc6;Mrp6,0.727232767079023,0.953542375759983,0.956183162851748,NaN,1.41753177789931,2.72881633710993,1.00729580202175,0.840070206189108,0.825119035236954,1.0678931138745,1.54235731185996,0.914573967661675,0.878128843464845,0.866139116698024,1.00878290728361,0.881968155427672,0.834708054073006,NaN,NaN,NaN,0.773623685177955,0.924745108172951,1.03566448354146,1.06155305952256,1.27907337346732,1.91300385576603,1.02036209805275,0.948143367857951,1.04457720967043,0.805026079096375,1.0677360185178,0.931881072585107,0.931871673322358,1.17618018793163,1.08593947663236,1.07215284701848,1.24721200062452,1.33490363406381,1.55713673540953,1.08284466699633,0.727560956642659,0.965646681035761,0.606774688855173,NaN,NaN,0.980384056781907,0.870569998053317,0.373606263905346,0.647043097725232,NaN,2.18702106997679,0.838987100628376,NaN,NaN,NaN,NaN,NaN,NaN,0.902212708332453,NaN,0.881450148735284,1.08207078514709,NaN,NaN,NaN,0.589511824904372,0.916274924953403,NaN,NaN,NaN,0.419797771395159,0.549746610284939,0.652520800835445,0.280198828619555,0.589973478405781,0.743984164302524,NaN,0.546495428590897,NaN,NaN
Ech1,O35459,ECH1_MOUSE,ENSMUSG00000053898,ENSMUST00000066264,ENSMUSP00000066092,51798,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",Ech1,1.46971483293633,1.36415316409517,1.45009696575204,1.47178514604103,1.49616928005725,1.47873721062579,1.44958097420029,1.48215287383661,1.35635911360415,1.61164307760229,1.35694607849642,1.60804320614812,1.50103302441976,1.60112929316157,1.53111130092994,1.57759812060361,1.48971181144647,1.66068818784298,1.4741905347359,1.5534434226793,1.75421957135859,1.60822635247782,1.54542963907277,2.1643789236563,1.68346525119087,1.71094965812039,1.90376610139462,1.81445585087842,1.74909605318635,1.84791238161441,1.74708927393264,1.92895268592425,1.83966303407283,1.81182216165052,1.89228156778361,2.08752759743062,2.15983450189939,1.82645827273359,1.96180755088701,2.06174872760049,1.39990391812759,1.50253498557542,1.34889694177237,1.53484198902722,1.50758262782449,1.38693594780454,1.32509079509568,1.4229329700127,0.868021807594144,1.45519930285388,1.52389550545798,1.61884124089213,1.58614615421029,1.70912910854273,1.87019134022071,1.62342546776338,1.4838905901246,1.81705372369306,1.71095893355008,1.5176009222804,1.53325814796756,1.54430321030913,1.5063504072194,1.68516444044667,1.87052728242244,1.37070737289155,1.60940501432631,1.61259762370624,1.50391394652415,1.60393051384252,1.77671235495091,1.98571200419168,1.64548062512145,1.63485564232021,1.67935575325239,1.53518992650149,1.81032131792859,1.63605020983746,1.32230601260372,2.00973456706041
Oat,P29758,OAT_MOUSE,ENSMUSG00000030934,ENSMUST00000084500,ENSMUSP00000081544,18242,"Ornithine aminotransferase, mitochondrial",Oat;pyridoxal 5'-phosphate,1.36695006964151,1.46866367850528,0.987228624601407,1.31890364064121,NaN,1.45267785716542,0.999248683417748,0.956327555939996,1.0202850002509,0.994794268389582,1.12508397033289,1.34281931878335,1.27734550286738,1.04816951973274,1.04809022497788,1.19901945655959,NaN,NaN,0.889452920529314,NaN,1.48651493705678,1.24101455473779,1.13268869957692,0.944397547050327,1.16606168775775,1.21528599773591,1.4373286400477,1.71498917599876,1.33325994748562,1.35691832215983,1.8844593540845,1.57602007376389,1.24957779421673,1.25276492514024,1.61089351658216,2.13133533067163,1.69991266932963,1.62402374270333,2.501901557882,1.8327667341761,2.39208855211538,3.42957828514052,3.04341571728653,3.44327078265462,2.56506249645825,3.16195620649956,3.27173128292255,4.04889618605167,7.14496658520783,3.31880941323885,4.92608654143875,1.90873908970681,1.2920881126013,2.81603732631383,2.52381378312983,2.90009561264145,5.44960748839951,NaN,NaN,3.31784308928967,2.85964633364676,3.23740436074967,NaN,2.89415255338423,3.04381058472188,3.9016541289575,3.00708387638966,3.19320868924041,2.67020223141883,3.54440390251369,1.64046287015328,3.21661810414817,3.68424565685432,2.070097278625,3.37671275835805,3.31508255071683,2.39027979973947,3.04819260173776,2.2792549989141,NaN
Hspa1l,P16627,HS71L_MOUSE,ENSMUSG00000007033,ENSMUST00000007248,ENSMUSP00000007248,15482,Heat shock 70 kDa protein 1-like,Hspa1l;Hsc70t,0.897078452629616,0.912007894576857,0.867003940067214,0.994177290924274,0.923322955384877,0.981661300607105,0.944694371686704,0.970500950955872,0.948608210403977,0.972604190409774,0.90908245488718,0.944363950167347,0.968617114704347,0.897561610593392,0.921425713314121,0.827532732410356,0.876340331868761,0.928111168135334,0.915633049042953,0.96330361976863,0.894948322669031,0.885927317471991,0.919184626006295,0.908039293761956,0.935572871211859,0.852924090418172,0.848641386594661,1.00544391621574,0.942547214986669,0.895176603011819,0.924806819481959,0.893834888459945,0.906209031478296,0.86548446863693,0.979179104517572,0.858704291233563,0.845000943234167,0.811466081795873,0.87932635283931,0.837101256063302,0.744883786309874,0.717826310915333,0.707888584839021,0.731052497770614,0.754747559638213,0.690014340383519,0.700990885943232,0.714342822315759,0.745420582098084,0.741507384279297,0.670739606190827,0.657517549033875,0.705010619969866,0.703697141467039,0.762483247178668,0.680525299926776,0.705935149135282,0.75880447697042,0.758954030059101,0.764933453539516,0.73751318418704,0.776971639730016,0.704428277240516,0.803222882514964,0.734391008647028,0.737406115819312,0.736493841078431,0.729851012976797,0.782813003628958,0.744752547296058,0.80501437105887,0.761037537316577,0.774094102121197,0.74981152841146,0.751916125215465,0.628418387768809,0.668252397742825,0.685687599206218,0.672564420361997,0.679769622430351
Rplp0,P14869,RLA0_MOUSE,ENSMUSG00000067274,ENSMUST00000086519,ENSMUSP00000083705,11837,60S acidic ribosomal protein P0,Arbp;Rplp0,1.01007491911651,1.17627896741491,1.33660421373396,1.36882839999856,1.43038261018388,1.080157242213,1.26621815292476,1.86032769004614,1.31878877133144,1.44820571614357,1.28412625847065,1.13761035052207,1.45875256603883,2.6296492081595,1.60931318713884,1.47335940038358,1.27585112147508,3.48162419595111,3.76546768736813,3.01920518079843,1.21431430835591,1.12962931105182,1.12460316913589,3.89532502452043,2.58062689394053,1.4103307235375,1.00711567261068,1.31288409385698,1.22355150386719,2.61826017388985,1.03864308672863,2.54600699387602,1.20381743663815,0.991236655402538,2.1461678468221,1.6515474153034,1.06186088307684,1.18807982842493,1.61486129433742,1.20419535375137,0.925183618383787,1.13112380225583,1.03545203916163,1.81156731144208,1.10883170405048,0.890810182252754,1.02751599158334,1.55562874705803,1.27301328257342,1.65255514676832,1.10040330129337,0.892121142975107,1.3329865827695,2.14432768225653,2.35612613335755,0.739711921902091,1.01679115593737,2.54217207891959,2.88796128172565,2.24064108553076,0.980871278711602,0.888698835759044,1.29708637491087,1.73330664325129,1.47587107045104,0.897323221622658,0.998541020566189,1.61963746533313,2.08848451226653,0.880738717824888,1.0914698161322,0.980348372914851,2.04014210216189,2.48626747398109,1.1047129711465,1.21970290036938,1.25685941727368,1.5857073265879,1.03462030033217,2.2157236949598
Gm5096,O35490,BHMT1_MOUSE,ENSMUSG00000074768;ENSMUSG00000069324,ENSMUST00000091776;ENSMUST00000099309,ENSMUSP00000096912;ENSMUSP00000135956,12116,Betaine--homocysteine S-methyltransferase 1,Bhmt;Zn(2+),0.365225064638681,0.436390563023747,0.40029022624468,0.355040586677471,0.498510477162001,0.402758394404357,0.373056275400458,0.488171625525536,0.332653614723592,0.290207512104572,0.377657386364262,0.32930665046794,0.372986085300685,0.328267420158157,0.332312976948039,0.41128621042834,0.481548280620513,0.235503927387317,0.349806961798913,0.290530823233937,0.408422895288371,0.335151514187963,0.424623437396158,0.303631978860851,0.4055408484949,0.4879923941788,0.447894796778637,0.36656774368106,0.395506923536318,0.350388205059194,0.533781351025848,0.444209822078445,0.486246134950426,0.501200651913728,0.497529217000965,0.664785498893956,0.573977335416127,0.724991171980045,0.63977315092538,0.51924246586136,0.98870903145633,0.895976543502137,0.926565601854257,1.03969960258602,0.777413276684176,1.20873844904567,1.23615366394519,1.07852806044744,0.780346367520789,1.09372872609971,1.26788161818137,1.50305356834405,1.15103229408903,0.929716347668992,0.867025419497854,1.04372618200613,1.13927881702388,0.91517063343265,1.01744549045963,0.943910241969621,1.15010647530442,0.902062844496659,0.859790938297839,0.526143741406161,0.929560019790972,1.30769599583784,1.06697404764059,0.747251434588134,0.809294971589558,0.701096028476441,1.02775289201864,1.02694547433195,0.776980626544345,0.72556431198274,1.17452305866588,1.04931628688815,0.914206095226666,0.953993727857138,1.40133025481494,0.635808772170068
Txnl1,Q8CDN6,TXNL1_MOUSE,ENSMUSG00000024583,ENSMUST00000237004,ENSMUSP00000158375,53382,Thioredoxin-like protein 1,Txnl1;Txnl;Trp32,0.89230158737254,0.911596533811179,0.786035007060531,NaN,1.09450569532402,0.837450809046148,1.03202141335269,1.16235595428296,0.906916155523067,0.896158684614153,0.786701746663724,0.909561464589987,0.788560477579641,NaN,0.706800357712132,1.1405852132561,0.814296354092772,NaN,1.3216699239312,1.08007853671698,1.29134508704728,0.739945782498622,0.850729911083391,0.571661515903084,0.441777643332216,0.99488206670963,1.24663693379214,0.832686201406752,1.04500952633992,1.13715037162115,0.664080821569429,0.869844403534664,0.946658206525394,1.0863384677425,0.845837440128093,0.898531236400993,0.837343337501295,0.852720153228925,0.662042939241325,1.04922236865357,1.0910962049934,1.12898122713395,1.09551189718567,0.886248209219484,1.85179165288572,1.0808101798843,1.02955892327683,0.870983895691504,1.30318020941251,0.77847644080704,0.899696711458552,1.32865422949244,1.21310927024309,NaN,1.89108770495455,1.09724326903352,0.726728352983659,0.607220031780699,NaN,1.28928913499738,1.06776119984511,1.12282902215352,1.38169481717631,0.841727509679313,1.06346319437456,1.54580818312697,1.09360946680001,1.08239651783772,0.825884839460977,0.70794732291935,1.21934505223518,1.0628664573728,0.739632400468662,0.727794740392706,1.15898131394615,0.886412087853441,0.735994429370669,1.5589960855004,0.981697620964527,0.879808197044824
Hadh,Q61425,HCDH_MOUSE,ENSMUSG00000027984,ENSMUST00000029610,ENSMUSP00000029610,15107,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",Mschad;Hadh;Hadhsc;Schad,1.09814924206377,1.13048766747887,1.13990968744773,1.0707828552854,1.24734310529381,1.23866462431247,0.983327069405843,1.29357929407518,0.933839362021108,1.16842630007167,1.05243703847189,1.3273552243401,1.21368618467919,1.37262085481863,1.22484231629447,1.32765761598284,1.27635669716046,0.919450399990979,1.15111318470059,0.686727279222786,1.22463933638159,1.15098170131461,1.07545182669339,0.700422492775855,1.25357667646971,1.18402874498501,1.1574301301005,1.16948139096055,1.266125127248,1.35733607798979,1.1279543012894,1.489841455243,1.3054245228042,1.33455613985967,1.21155498239801,1.07375573441832,1.15900344531951,1.23104877127937,1.15010446765619,1.13106806521677,1.92688440604765,1.65496896555411,1.64391078752754,1.81918333023915,1.84043664077791,1.82487248348196,1.80476464539791,1.82745513863891,1.76388948864811,1.82311479109838,1.95565075037835,2.38174443399993,1.80396767276946,2.04771013845521,1.8107873735176,1.71270271517752,2.23203695262621,2.01542970070989,1.78094445728692,1.8507704785736,1.71723163988615,1.50624635366388,1.75058001021501,1.46362833430144,1.92060120960358,1.93267755423806,1.69104299997357,1.70702157012962,1.73568957454229,1.67719194016613,1.74369885331885,1.72979823736877,1.87615937855837,1.52291794802499,1.94863096474988,1.64076198132951,1.43359647547425,1.47276976968809,1.59190856226209,1.33804910575923
Etfb,Q9DCW4,ETFB_MOUSE,ENSMUSG00000004610,ENSMUST00000004729,ENSMUSP00000004729,110826,Electron transfer flavoprotein subunit beta,Etfb,1.03944683607673,1.05219763973468,1.11478289616974,0.846233009278939,0.94378110565134,1.08698521419735,1.01325608692245,0.86944190108417,1.00036895575645,0.910569430647457,0.977641166069623,1.02100881710568,0.999549107959709,1.07523575335866,0.999333402191454,1.03889216992414,1.11386920593047,1.10210151440241,1.01699648707748,0.993450057664262,1.05616381512447,1.09407611138405,0.958222908325447,1.22569707333403,1.09448407805182,0.987798212538324,1.13683838001426,1.00084173122105,0.898466129604152,1.0201858020478,0.966858816726538,0.829306583710414,0.911369430698234,0.924291641469621,0.964150785868443,1.07838661025281,1.12343796922221,1.08004647650782,1.06952289170123,1.01657106028384,0.892298602317523,0.980435212081145,0.917990760447956,0.981389550932912,0.959343172143572,0.975808156818519,0.903583287592169,0.901613825587664,0.897854588340661,1.00840842803297,1.04417656553984,1.03704904918298,0.876143005129916,0.98656465170248,0.999016837325792,0.909221384468403,0.979486196374412,1.01701542779004,0.840650993305545,1.00582496075041,0.900765488409664,0.892813445362822,0.999720580531783,0.769055436735748,0.825478498527447,0.904303523089193,0.963904557599974,0.865536377098544,0.911307776572156,0.871241463313234,0.888651534051054,0.79654506346489,0.836072471063733,0.935409544663,0.773093360203612,0.988189645993,0.847183607660688,0.956058093318658,0.759532068501277,0.738557372313632
Adh5,P28474,ADHX_MOUSE,ENSMUSG00000028138,ENSMUST00000005964,ENSMUSP00000005964,11532,Alcohol dehydrogenase class-3,Zn(2+);Adh2;Adh5;Adh-2,0.875385618643815,0.890910297546669,0.95368218124625,0.533394330902934,1.07515844576026,0.749252376352605,0.886323589903281,0.808962807787069,0.925158853926484,0.925614277763968,0.925073734732261,0.819997718480009,0.870269662140585,1.08016329698577,1.00772473850578,0.959504957370762,0.841072542525014,0.794489256011543,0.482543132196573,1.03368595781209,0.89936814143027,0.881524592692644,0.870654352292084,0.983762300971312,0.981227144180314,0.93690833394227,0.868134449627017,0.924816722219321,0.891156850256346,0.699212471407893,0.809043576755571,0.711159853109198,0.77718568416872,1.00140290469413,0.59874563790472,0.693837715902174,0.824306215299103,0.685738417552818,0.78753906999447,0.708280992842651,0.750387307940716,0.524859694048256,0.838341406587776,0.860630321869322,0.764852143841765,0.92185306010696,0.975593639281007,0.965079658129693,0.737168420438985,0.786771111851626,0.620327627865073,0.68871761107359,0.533275838343324,0.568221866996716,1.05840366070437,0.715329179952598,0.866914921223718,1.09308266839565,0.940925425639281,1.02541887985618,0.793210340251695,0.599481803100992,0.950093110253876,0.874609850587309,0.735126946126521,0.834707784983835,0.928548441323359,0.954166036285825,0.962247910454149,0.886357198395443,0.406148806407682,0.608278673404619,0.683923171319585,0.847650273117226,0.806903724643275,0.86842279093283,0.349646837003437,0.735149936245202,0.587401283091043,0.516496175178916
Gpt2,Q8BGT5,ALAT2_MOUSE,ENSMUSG00000031700,ENSMUST00000034136,ENSMUSP00000034136,108682,Alanine aminotransferase 2,Aat2;Gpt2;pyridoxal 5'-phosphate,0.798680172080549,0.868005157134426,0.798183631899428,0.937738828136461,0.997443203085209,0.856781460577163,0.85112503534838,0.778845060835155,0.963809104371187,0.645442296529381,0.88157653060502,0.858213759815481,0.726390135829939,0.816622147144227,1.04885677796875,1.10736972510746,1.1325931525365,1.40983750981396,1.15409501359435,1.1277626000248,1.11596893837396,1.15375919428908,0.738880279471849,1.1207947802978,1.06024355723693,1.19913884687281,1.09031992387684,1.0104189159001,0.790405773079029,1.16274958131112,1.19817824479534,1.03252146406914,0.853881215545768,1.19770222404338,0.83303390966842,1.60694016934267,1.16109384090376,1.1237578392013,1.31907667683097,1.09251841015971,1.26192332091492,1.19397132719394,1.5576227251286,2.58813162999924,1.4878426610476,1.8582678031885,1.71095964734227,2.29364685322908,2.13718268818136,2.15720348426528,1.40039336027287,1.26969116166955,1.68255076454242,2.41988710300255,2.60835379273293,1.54680166402886,2.08665932148486,3.01263146581481,2.84241294209274,2.8937291671224,1.7885224266567,1.47899220325159,2.08019756853678,2.52061443088103,2.32858994293349,1.94604526909537,2.16431601898368,2.06296172363221,1.80365698382313,1.97672163696847,1.78800834063114,1.72821029075514,1.4405479821229,1.42224223232215,1.46917136113967,2.67646895291491,2.70364528628223,1.73695194773026,2.24990255493573,1.30440203510588
